state,year,tier,geography,outcome,estimate,se,conf_low,conf_high,p,n,clusters
uttar_pradesh,2010,gp_head,district,graduate_plus,-0.13089570191008962,0.006912492765344956,-0.14467882101483007,-0.11711258280534917,1.817969623244712e-29,51566,72
uttar_pradesh,2010,gp_head,district,illiterate,0.062755062101749,0.0058154765806623585,0.051159331142875734,0.07435079306062227,1.2797231517697965e-16,51566,72
uttar_pradesh,2010,gp_head,district,age,-1.4186854440577297,0.10817572363369476,-1.6343817107590366,-1.2029891773564227,1.1979715501723584e-20,51662,72
uttar_pradesh,2015,gp_head,block_id,graduate_plus,-0.09068228662791376,0.0030328117689928185,-0.09663525376793233,-0.0847293194878952,1.6130827892281107e-133,59019,823
uttar_pradesh,2015,gp_head,block_id,illiterate,0.09349379249580361,0.0035155395590006203,0.08659330111413237,0.10039428387747486,6.32749351324137e-113,59019,823
uttar_pradesh,2021,gp_head,block_id,graduate_plus,-0.07411924685558516,0.0035767024827350613,-0.08114114515532507,-0.06709734855584525,2.5613577346692695e-75,47228,728
uttar_pradesh,2021,gp_head,block_id,illiterate,0.08242917874215919,0.0036033854929525913,0.07535489549148112,0.08950346199283725,1.1587179943254181e-87,47228,728
uttar_pradesh,2021,gp_head,block_id,age,-1.2911289608874368,0.10680527851756463,-1.500812547164436,-1.0814453746104375,8.729090532436265e-31,49757,728
